"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-02",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-03",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-04",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-05",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-06",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-07",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-08",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-09",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-10",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-11",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-12",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-13",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-14",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-15",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-16",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-17",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-18",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-19",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-21",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-22",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-23",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-24",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-30",,,,
"US1NJUN0003","LINDEN 2.2 NW, NJ US","2020-12-31",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-01",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-02",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-03",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-04",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-05",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-06",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-07",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-08",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-09",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-10",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-11",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-12",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-13",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-14",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-15",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-16",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-17",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-18",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-19",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-20",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-21",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-22",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-23",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-24",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-25",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-26",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-27",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-28",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-29",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-30",,,,
"US1NJMN0012","COLTS NECK TWP 2.4 NW, NJ US","2020-12-31",,,,
"US1NYNS0016","MASSAPEQUA 0.9 SSW, NY US","2020-12-01",,,,
"US1NYNS0016","MASSAPEQUA 0.9 SSW, NY US","2020-12-05",,,,
"US1NYNS0016","MASSAPEQUA 0.9 SSW, NY US","2020-12-31",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-01",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-02",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-03",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-04",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-05",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-06",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-07",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-08",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-09",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-10",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-11",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-12",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-13",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-14",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-15",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-16",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-18",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-19",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-20",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-21",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-22",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-23",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-24",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-25",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-26",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-27",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-28",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-29",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-30",,,,
"US1NYNS0018","HICKSVILLE 1.3 ENE, NY US","2020-12-31",,,,
"US1NYWC0019","ELMSFORD 0.8 SSW, NY US","2020-12-05",,,,
"US1NYWC0019","ELMSFORD 0.8 SSW, NY US","2020-12-12",,,,
"US1NYWC0019","ELMSFORD 0.8 SSW, NY US","2020-12-14",,,,
"US1NYWC0019","ELMSFORD 0.8 SSW, NY US","2020-12-25",,,,
"US1NYWC0019","ELMSFORD 0.8 SSW, NY US","2020-12-30",,,,
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-01",,"60","39",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-02",,"44","35",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-03",,"51","32",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-04",,"52","38",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-05",,"49","39",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-06",,"41","33",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-07",,"41","26",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-08",,"39","31",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-09",,"37","29",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-10",,"49","30",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-11",,"56","27",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-12",,"50","32",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-13",,"61","38",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-14",,"45","35",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-15",,"40","29",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-16",,"30","24",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-17",,"35","24",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-18",,"37","19",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-19",,"32","13",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-20",,"36","27",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-21",,"47","34",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-22",,"47","36",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-23",,"46","31",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-24",,"61","34",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-25",,"65","29",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-26",,"33","24",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-27",,"39","23",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-28",,"51","28",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-29",,"42","28",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-30",,"41","25",
"USW00054743","CALDWELL ESSEX CO AIRPORT, NJ US","2020-12-31",,"45","30",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-01",,"58","38",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-02",,"45","36",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-03",,"49","33",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-04",,"53","46",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-05",,"47","38",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-06",,"41","32",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-07",,"41","27",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-08",,"35","25",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-09",,"39","24",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-10",,"51","31",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-11",,"54","28",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-12",,"57","38",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-13",,"63","44",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-14",,"46","36",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-15",,"41","30",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-16",,"34","25",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-17",,"35","26",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-18",,"31","25",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-19",,"34","21",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-20",,"36","24",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-21",,"44","35",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-22",,"46","37",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-23",,"44","29",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-24",,"58","37",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-25",,"61","31",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-26",,"33","25",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-27",,"39","25",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-28",,"51","27",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-29",,"44","27",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-30",,"45","24",
"USW00054787","FARMINGDALE REPUBLIC AIRPORT, NY US","2020-12-31",,"48","35",
